Age,Gender,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,PerformanceRating
35,0,2,21,1,4,51,3,2,4,1,1,25,4,0.3571428571428571,2,1,0.5,6,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
36,1,2,5,2,4,62,3,2,2,8,0,16,4,0.5714285714285714,3,4,0.65,11,3,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
46,1,2,13,4,3,34,3,2,2,6,0,14,4,0.6785714285714285,3,3,0.5,7,0,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
42,0,2,17,2,4,82,4,2,1,3,1,13,3,0.3571428571428571,1,3,0.15000000000000002,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24,1,0,9,3,3,60,2,1,2,1,0,11,3,0.03571428571428571,4,3,0.05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
29,1,2,8,4,2,77,1,1,1,1,1,11,4,0.25,4,2,0.35000000000000003,7,0,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
27,1,2,2,1,3,85,3,1,1,0,0,11,2,0.17857142857142855,3,3,0.2,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
26,1,0,29,2,2,79,1,2,1,8,0,18,4,0.25,6,3,0.1,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
56,0,2,11,5,4,89,2,2,1,4,0,16,3,0.21428571428571427,3,3,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
32,1,2,6,4,2,87,3,2,3,1,0,16,1,0.42857142857142855,0,3,0.55,8,5,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
29,1,2,29,1,4,93,1,2,3,8,0,17,4,0.39285714285714285,3,3,0.35000000000000003,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38,1,2,14,3,3,80,3,2,2,0,0,11,4,0.3571428571428571,3,3,0.45,8,7,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
43,1,1,17,3,3,38,2,1,3,9,1,16,4,0.21428571428571427,4,3,0.05,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
22,1,2,7,1,4,75,3,1,2,1,1,23,1,0.03571428571428571,2,3,0.05,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
39,0,1,8,1,3,48,3,1,3,1,0,11,1,0.2857142857142857,3,3,0.4,3,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
44,1,0,17,3,4,74,1,1,3,2,0,13,4,0.21428571428571427,3,3,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
36,1,2,3,2,4,79,4,2,1,6,0,20,1,0.46428571428571425,3,3,0.25,4,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,1,2,1,4,1,83,3,1,4,8,0,19,3,0.2857142857142857,3,2,0.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
45,0,2,7,3,1,83,3,1,3,4,1,19,3,0.25,2,2,0.15000000000000002,2,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
27,1,0,3,3,4,50,3,1,4,1,0,11,3,0.0,6,2,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35,1,1,1,3,2,79,3,1,1,4,0,13,4,0.17857142857142855,2,2,0.15000000000000002,2,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33,0,2,16,3,1,74,3,3,1,2,1,20,3,0.39285714285714285,2,2,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
42,0,2,1,2,4,43,2,2,4,9,1,13,4,0.2857142857142857,4,3,0.2,3,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31,0,1,24,1,4,30,3,2,4,2,0,20,4,0.3214285714285714,3,2,0.25,4,1,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
41,1,0,4,3,3,60,1,2,2,6,0,19,2,0.3571428571428571,4,3,0.15000000000000002,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
36,0,2,2,3,4,96,3,1,3,4,0,13,2,0.21428571428571427,3,3,0.1,2,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
22,0,2,8,1,3,79,3,1,1,1,1,17,3,0.03571428571428571,6,3,0.05,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
45,0,2,2,3,1,94,1,5,2,2,1,16,1,0.9285714285714285,2,3,0.25,10,1,11,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
40,1,2,19,2,3,99,3,2,4,8,1,15,3,0.5357142857142857,2,4,0.35000000000000003,2,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36,0,0,1,4,4,33,2,2,3,0,0,15,3,0.14285714285714285,6,3,0.15000000000000002,2,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,0,2,1,3,4,56,2,2,4,1,0,13,2,0.5,2,2,0.7000000000000001,8,3,11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
24,0,2,3,2,1,33,3,2,3,0,0,21,1,0.14285714285714285,2,2,0.15000000000000002,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
50,1,2,24,3,4,95,3,4,3,3,1,18,4,0.7857142857142857,2,3,0.6000000000000001,11,1,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33,0,2,14,3,4,72,3,1,2,1,0,13,4,0.2857142857142857,5,3,0.4,7,1,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36,1,2,6,4,3,60,1,1,3,1,0,14,3,0.25,4,3,0.35000000000000003,7,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
31,1,2,5,4,3,86,3,1,4,0,1,12,3,0.21428571428571427,4,3,0.25,2,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40,0,2,2,2,3,99,3,1,1,4,0,17,4,0.25,5,2,0.2,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
50,1,2,29,4,2,88,2,4,3,0,0,15,2,1.0,2,3,0.25,10,15,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
37,1,0,19,2,1,32,3,3,2,1,1,13,4,0.3571428571428571,2,3,0.5,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28,1,2,2,4,3,46,3,1,3,6,0,17,4,0.17857142857142855,3,2,0.1,2,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46,0,2,2,3,3,69,3,4,1,8,0,23,1,1.0,2,3,0.25,15,15,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
35,1,0,11,2,3,79,2,3,1,2,1,13,3,0.3571428571428571,3,3,0.2,0,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
32,1,0,5,4,2,65,3,1,2,2,0,14,2,0.42857142857142855,3,3,0.35000000000000003,7,0,7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
24,1,2,18,1,2,52,3,1,3,0,0,12,3,0.21428571428571427,2,3,0.25,3,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36,1,2,14,1,3,68,3,2,4,0,1,17,1,0.6071428571428571,2,2,0.8,8,4,11,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
42,1,0,2,5,4,79,4,2,1,7,0,16,1,0.3571428571428571,3,4,0.2,3,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
33,0,1,5,4,4,74,3,3,2,6,0,11,2,0.42857142857142855,2,3,0.5,6,8,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38,0,2,6,2,4,40,2,1,3,1,0,11,2,0.17857142857142855,3,3,0.25,4,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
36,0,1,4,2,4,97,3,2,2,7,0,13,2,0.6428571428571428,3,3,0.2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
32,1,0,26,4,3,100,3,2,4,0,0,18,1,0.14285714285714285,2,3,0.15000000000000002,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
30,0,2,7,4,4,73,3,2,1,7,0,14,2,0.2857142857142857,3,3,0.15000000000000002,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
31,1,2,9,1,3,33,3,3,2,1,0,25,4,0.46428571428571425,6,4,0.65,8,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
59,1,2,6,2,2,52,3,1,3,8,0,17,4,0.25,2,2,0.1,2,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
38,1,0,2,2,4,39,2,2,4,3,0,18,4,0.46428571428571425,0,3,0.4,7,7,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
37,1,2,6,4,3,98,3,2,4,4,0,14,2,0.25,5,4,0.25,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
30,1,2,16,1,2,33,3,1,4,1,0,12,2,0.3571428571428571,2,2,0.5,0,0,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
34,1,2,2,4,4,97,4,1,4,0,1,14,1,0.21428571428571427,3,3,0.25,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
29,1,2,20,2,4,45,3,2,4,2,0,14,4,0.3571428571428571,2,3,0.15000000000000002,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26,1,1,3,1,3,73,3,1,1,0,0,22,3,0.25,2,3,0.30000000000000004,4,0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
34,1,1,10,4,3,42,4,2,4,1,0,13,1,0.3214285714285714,3,3,0.45,7,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45,1,2,2,3,4,61,3,2,2,0,0,19,2,0.3214285714285714,3,4,0.4,7,3,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
35,1,2,14,4,3,39,2,1,2,1,1,24,4,0.17857142857142855,2,1,0.2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
32,1,1,5,2,2,48,3,2,2,1,0,14,4,0.3571428571428571,3,3,0.5,8,5,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
55,1,0,8,1,4,37,2,4,2,1,1,15,4,0.3571428571428571,3,3,0.25,9,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39,1,2,6,3,4,70,3,1,1,7,1,21,4,0.2857142857142857,2,1,0.1,2,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
33,0,1,1,3,3,42,4,2,1,2,0,19,1,0.3571428571428571,3,3,0.25,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33,0,1,1,2,1,98,3,3,4,1,1,12,3,0.5357142857142857,1,3,0.75,14,8,12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0,2,2,4,3,98,3,2,4,1,0,11,4,0.5,2,4,0.7000000000000001,11,4,11,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
27,0,2,9,3,4,99,3,1,2,1,0,16,4,0.25,2,2,0.35000000000000003,7,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
49,1,1,28,2,1,97,2,2,1,3,0,20,1,0.7142857142857142,2,3,0.2,3,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
36,1,2,2,4,3,70,3,1,4,3,1,21,4,0.25,3,2,0.15000000000000002,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
28,1,0,1,2,3,43,3,1,4,1,0,15,2,0.10714285714285714,2,3,0.15000000000000002,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
41,0,0,7,1,2,55,1,5,3,1,0,22,2,0.75,3,3,0.25,16,5,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
29,0,2,8,1,3,39,1,2,1,3,0,13,3,0.3214285714285714,3,3,0.35000000000000003,7,0,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38,1,2,29,1,2,70,3,2,1,7,1,19,2,0.6071428571428571,2,3,0.05,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
31,0,2,4,3,1,62,4,1,3,8,0,12,2,0.14285714285714285,0,2,0.1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
55,1,2,26,5,3,60,2,5,4,1,0,21,3,0.3571428571428571,3,3,0.25,6,2,13,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
21,0,1,10,2,1,45,2,1,3,1,0,20,3,0.07142857142857142,2,1,0.1,2,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26,1,2,1,3,3,57,3,2,3,1,0,17,2,0.2857142857142857,3,3,0.4,7,7,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
37,0,2,10,1,4,82,3,1,1,0,1,13,2,0.21428571428571427,3,2,0.25,3,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36,1,2,9,3,4,79,2,1,3,0,1,17,1,0.07142857142857142,0,2,0.05,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
29,0,2,27,3,2,66,3,2,3,4,0,12,1,0.39285714285714285,3,2,0.4,7,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39,1,2,2,5,1,41,4,3,3,0,0,18,4,0.3214285714285714,3,3,0.4,7,0,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
27,0,2,2,4,1,47,3,2,4,0,0,18,2,0.14285714285714285,2,3,0.15000000000000002,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
45,1,2,10,2,1,69,3,1,4,3,0,21,4,0.2857142857142857,3,2,0.1,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41,1,2,12,4,2,46,3,1,4,3,1,11,1,0.21428571428571427,4,3,0.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
51,0,2,14,2,3,87,3,2,4,4,0,11,3,0.6428571428571428,2,2,0.35000000000000003,7,0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
49,0,1,10,4,3,35,3,5,1,9,1,11,4,0.7857142857142857,4,3,0.15000000000000002,2,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35,0,2,1,3,1,80,3,2,3,1,0,16,4,0.17857142857142855,3,3,0.25,4,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
36,1,2,6,2,2,84,3,2,2,6,0,20,4,0.25,0,3,0.15000000000000002,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
27,1,2,1,2,4,82,3,1,2,1,0,11,2,0.17857142857142855,2,3,0.25,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
29,0,2,21,4,2,51,4,3,1,1,0,11,3,0.3571428571428571,1,3,0.5,9,8,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
41,1,2,14,3,1,56,3,1,3,4,0,12,1,0.46428571428571425,2,3,0.45,8,1,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
30,0,2,4,2,3,63,2,2,2,1,1,12,2,0.39285714285714285,4,2,0.55,8,2,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28,1,1,1,2,3,42,2,2,4,1,1,12,3,0.25,2,3,0.35000000000000003,7,0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
44,1,2,10,4,3,96,3,1,3,1,1,11,3,0.21428571428571427,4,3,0.30000000000000004,4,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
42,0,2,7,4,2,78,4,2,2,6,1,16,4,0.6428571428571428,2,3,0.05,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
48,1,0,1,4,1,35,4,4,4,2,0,22,3,0.9642857142857142,3,2,0.25,4,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
53,0,2,23,4,4,72,3,4,4,6,0,18,3,0.3571428571428571,0,3,0.6000000000000001,9,3,8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
32,0,1,2,2,4,38,3,2,3,4,1,14,4,0.3571428571428571,2,3,0.4,7,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
24,1,2,17,2,4,94,2,1,2,1,0,21,4,0.03571428571428571,2,3,0.05,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
30,0,2,5,3,4,30,2,2,3,1,0,13,3,0.3571428571428571,2,3,0.5,9,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
36,1,2,7,3,1,77,3,1,2,2,0,11,3,0.5357142857142857,4,3,0.2,3,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
50,1,2,28,1,4,74,4,1,3,1,1,11,3,0.7142857142857142,3,3,1.0,8,3,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
29,0,2,6,1,2,54,3,1,4,1,0,13,1,0.3571428571428571,5,3,0.5,8,0,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
46,1,2,2,3,3,74,3,3,4,4,1,12,2,0.46428571428571425,5,2,0.5,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
34,1,2,1,4,2,45,3,2,4,9,0,17,2,0.3214285714285714,3,2,0.1,2,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
46,1,1,5,4,1,98,3,2,4,4,1,21,3,0.5,4,3,0.45,6,0,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
40,1,2,2,4,3,52,2,1,3,2,0,14,4,0.2857142857142857,2,3,0.1,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
47,0,2,2,4,4,65,2,1,4,1,1,18,1,0.10714285714285714,3,2,0.15000000000000002,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
36,0,1,7,3,1,83,4,2,1,2,0,16,4,0.6071428571428571,2,2,0.75,7,6,13,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
33,0,0,16,3,3,36,3,2,4,1,1,25,3,0.25,2,3,0.30000000000000004,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
49,1,1,2,3,4,63,2,2,2,2,0,14,4,0.6071428571428571,3,2,0.45,6,0,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
31,1,2,6,4,2,76,1,2,3,4,1,18,2,0.42857142857142855,3,2,0.35000000000000003,7,7,7,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
35,1,2,28,3,2,46,4,2,3,1,0,17,4,0.3571428571428571,3,2,0.5,9,6,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
